,Train Project,Test Project,Prediction Score
2557,Focus-iOS,Web Compatibility,1.00
2558,Focus-iOS,Infrastructure & Operations Graveyard,1.00
2559,Focus-iOS,DevTools Graveyard,1.00
2560,Focus-iOS,Testopia,0.00
2561,Focus-iOS,Directory,0.00
2562,Webtools,Core,0.54
2563,Webtools,MailNews Core,0.06
2564,Webtools,SeaMonkey,0.05
2565,Webtools,Bugzilla,0.12
2566,Webtools,Firefox,0.62
2567,Webtools,Other Applications,0.27
2568,Webtools,NSS,0.03
2569,Webtools,Calendar,0.11
2570,Webtools,Thunderbird,0.08
2571,Webtools,Marketing,0.97
2572,Webtools,Toolkit,0.78
2573,Webtools,NSPR,0.11
2574,Webtools,mozilla.org,1.00
2575,Webtools,Testing,0.99
2576,Webtools,Firefox Build System,0.98
2577,Webtools,Socorro,0.96
2578,Webtools,DevTools,0.98
2579,Webtools,developer.mozilla.org,0.99
2580,Webtools,Participation Infrastructure,0.99
2581,Webtools,www.mozilla.org,1.00
2582,Webtools,Infrastructure & Operations,0.99
2583,Webtools,Developer Engagement,0.83
2584,Webtools,Enterprise Information Security,1.00
2585,Webtools,Instantbird,1.00
2586,Webtools,Chat Core,0.97
2587,Webtools,Mozilla Foundation Communications,1.00
2588,Webtools,Firefox for Android,0.98
2589,Webtools,Tree Management,0.99
2590,Webtools,Community Building,1.00
2591,Webtools,support.mozilla.org,0.88
2592,Webtools,bugzilla.mozilla.org,0.96
2593,Webtools,Developer Documentation,1.00
2594,Webtools,WebExtensions,0.95
2595,Webtools,Localization Infrastructure and Tools,1.00
2596,Webtools,Cloud Services,0.92
2597,Webtools,Firefox for iOS,0.99
2598,Webtools,Taskcluster,0.99
2599,Webtools,GeckoView,1.00
2600,Webtools,Release Engineering,0.99
2601,Webtools,Data Platform and Tools,1.00
2602,Webtools,Developer Services,0.99
2603,Webtools,Focus-iOS,1.00
2604,Webtools,External Software Affecting Firefox,1.00
2605,Webtools,Conduit,0.93
2606,Webtools,Data Science,0.98
2607,Webtools,Shield,0.83
2608,Webtools,Remote Protocol,1.00
2609,Webtools,Testing Graveyard,1.00
2610,Webtools,Camino Graveyard,0.00
2611,Webtools,Core Graveyard,0.67
2612,Webtools,Cloud Services Graveyard,1.00
2613,Webtools,Firefox Graveyard,1.00
2614,Webtools,Add-on SDK Graveyard,1.00
2615,Webtools,Firefox for Android Graveyard,0.00
2616,Webtools,Toolkit Graveyard,0.25
2617,Webtools,Penelope Graveyard,0.00
2618,Webtools,Web Compatibility,1.00
2619,Webtools,Infrastructure & Operations Graveyard,1.00
2620,Webtools,DevTools Graveyard,1.00
2621,Webtools,Testopia,0.00
2622,Webtools,Directory,0.00
2623,External Software Affecting Firefox,Core,0.54
2624,External Software Affecting Firefox,MailNews Core,0.06
2625,External Software Affecting Firefox,SeaMonkey,0.05
2626,External Software Affecting Firefox,Bugzilla,0.12
2627,External Software Affecting Firefox,Firefox,0.62
2628,External Software Affecting Firefox,Other Applications,0.27
2629,External Software Affecting Firefox,NSS,0.03
2630,External Software Affecting Firefox,Calendar,0.11
2631,External Software Affecting Firefox,Thunderbird,0.08
2632,External Software Affecting Firefox,Marketing,0.97
2633,External Software Affecting Firefox,Toolkit,0.78
2634,External Software Affecting Firefox,NSPR,0.11
2635,External Software Affecting Firefox,mozilla.org,1.00
2636,External Software Affecting Firefox,Testing,0.99
2637,External Software Affecting Firefox,Firefox Build System,0.98
2638,External Software Affecting Firefox,Socorro,0.96
2639,External Software Affecting Firefox,DevTools,0.98
2640,External Software Affecting Firefox,developer.mozilla.org,0.99
2641,External Software Affecting Firefox,Participation Infrastructure,0.99
2642,External Software Affecting Firefox,www.mozilla.org,1.00
2643,External Software Affecting Firefox,Infrastructure & Operations,0.99
2644,External Software Affecting Firefox,Developer Engagement,0.83
2645,External Software Affecting Firefox,Enterprise Information Security,1.00
2646,External Software Affecting Firefox,Instantbird,1.00
2647,External Software Affecting Firefox,Chat Core,0.97
2648,External Software Affecting Firefox,Mozilla Foundation Communications,1.00
2649,External Software Affecting Firefox,Firefox for Android,0.98
2650,External Software Affecting Firefox,Tree Management,0.99
2651,External Software Affecting Firefox,Community Building,1.00
2652,External Software Affecting Firefox,support.mozilla.org,0.88
2653,External Software Affecting Firefox,bugzilla.mozilla.org,0.96
2654,External Software Affecting Firefox,Developer Documentation,1.00
2655,External Software Affecting Firefox,WebExtensions,0.95
2656,External Software Affecting Firefox,Localization Infrastructure and Tools,1.00
2657,External Software Affecting Firefox,Cloud Services,0.92
2658,External Software Affecting Firefox,Firefox for iOS,0.99
2659,External Software Affecting Firefox,Taskcluster,0.99
2660,External Software Affecting Firefox,GeckoView,1.00
2661,External Software Affecting Firefox,Release Engineering,0.99
2662,External Software Affecting Firefox,Data Platform and Tools,1.00
2663,External Software Affecting Firefox,Developer Services,0.99
2664,External Software Affecting Firefox,Focus-iOS,1.00
2665,External Software Affecting Firefox,Webtools,0.79
2666,External Software Affecting Firefox,Conduit,0.93
2667,External Software Affecting Firefox,Data Science,0.98
2668,External Software Affecting Firefox,Shield,0.83
2669,External Software Affecting Firefox,Remote Protocol,1.00
2670,External Software Affecting Firefox,Testing Graveyard,1.00
2671,External Software Affecting Firefox,Camino Graveyard,0.00
2672,External Software Affecting Firefox,Core Graveyard,0.67
2673,External Software Affecting Firefox,Cloud Services Graveyard,1.00
2674,External Software Affecting Firefox,Firefox Graveyard,1.00
2675,External Software Affecting Firefox,Add-on SDK Graveyard,1.00
2676,External Software Affecting Firefox,Firefox for Android Graveyard,0.00
2677,External Software Affecting Firefox,Toolkit Graveyard,0.25
2678,External Software Affecting Firefox,Penelope Graveyard,0.00
2679,External Software Affecting Firefox,Web Compatibility,1.00
2680,External Software Affecting Firefox,Infrastructure & Operations Graveyard,1.00
2681,External Software Affecting Firefox,DevTools Graveyard,1.00
2682,External Software Affecting Firefox,Testopia,0.00
2683,External Software Affecting Firefox,Directory,0.00
2684,Conduit,Core,0.54
2685,Conduit,MailNews Core,0.06
2686,Conduit,SeaMonkey,0.05
2687,Conduit,Bugzilla,0.12
2688,Conduit,Firefox,0.62
2689,Conduit,Other Applications,0.27
2690,Conduit,NSS,0.03
2691,Conduit,Calendar,0.11
2692,Conduit,Thunderbird,0.08
2693,Conduit,Marketing,0.97
2694,Conduit,Toolkit,0.78
2695,Conduit,NSPR,0.11
2696,Conduit,mozilla.org,1.00
2697,Conduit,Testing,0.99
2698,Conduit,Firefox Build System,0.98
2699,Conduit,Socorro,0.96
2700,Conduit,DevTools,0.98
2701,Conduit,developer.mozilla.org,0.99
2702,Conduit,Participation Infrastructure,0.99
2703,Conduit,www.mozilla.org,1.00
2704,Conduit,Infrastructure & Operations,0.99
2705,Conduit,Developer Engagement,0.83
2706,Conduit,Enterprise Information Security,1.00
2707,Conduit,Instantbird,1.00
2708,Conduit,Chat Core,0.97
2709,Conduit,Mozilla Foundation Communications,1.00
2710,Conduit,Firefox for Android,0.98
2711,Conduit,Tree Management,0.99
2712,Conduit,Community Building,1.00
2713,Conduit,support.mozilla.org,0.88
2714,Conduit,bugzilla.mozilla.org,0.96
2715,Conduit,Developer Documentation,1.00
2716,Conduit,WebExtensions,0.95
2717,Conduit,Localization Infrastructure and Tools,1.00
2718,Conduit,Cloud Services,0.92
2719,Conduit,Firefox for iOS,0.99
2720,Conduit,Taskcluster,0.99
2721,Conduit,GeckoView,1.00
2722,Conduit,Release Engineering,0.99
2723,Conduit,Data Platform and Tools,1.00
2724,Conduit,Developer Services,0.99
2725,Conduit,Focus-iOS,1.00
2726,Conduit,Webtools,0.79
2727,Conduit,External Software Affecting Firefox,1.00
2728,Conduit,Data Science,0.98
2729,Conduit,Shield,0.83
2730,Conduit,Remote Protocol,1.00
2731,Conduit,Testing Graveyard,1.00
2732,Conduit,Camino Graveyard,0.00
2733,Conduit,Core Graveyard,0.67
2734,Conduit,Cloud Services Graveyard,1.00
2735,Conduit,Firefox Graveyard,1.00
2736,Conduit,Add-on SDK Graveyard,1.00
2737,Conduit,Firefox for Android Graveyard,0.00
2738,Conduit,Toolkit Graveyard,0.25
2739,Conduit,Penelope Graveyard,0.00
2740,Conduit,Web Compatibility,1.00
2741,Conduit,Infrastructure & Operations Graveyard,1.00
2742,Conduit,DevTools Graveyard,1.00
2743,Conduit,Testopia,0.00
2744,Conduit,Directory,0.00
2745,Data Science,Core,0.54
2746,Data Science,MailNews Core,0.06
2747,Data Science,SeaMonkey,0.05
2748,Data Science,Bugzilla,0.12
2749,Data Science,Firefox,0.62
2750,Data Science,Other Applications,0.27
2751,Data Science,NSS,0.03
2752,Data Science,Calendar,0.11
2753,Data Science,Thunderbird,0.08
2754,Data Science,Marketing,0.97
2755,Data Science,Toolkit,0.78
2756,Data Science,NSPR,0.11
2757,Data Science,mozilla.org,1.00
2758,Data Science,Testing,0.99
2759,Data Science,Firefox Build System,0.98
2760,Data Science,Socorro,0.96
2761,Data Science,DevTools,0.98
2762,Data Science,developer.mozilla.org,0.99
2763,Data Science,Participation Infrastructure,0.99
2764,Data Science,www.mozilla.org,1.00
2765,Data Science,Infrastructure & Operations,0.99
2766,Data Science,Developer Engagement,0.83
2767,Data Science,Enterprise Information Security,1.00
2768,Data Science,Instantbird,1.00
2769,Data Science,Chat Core,0.97
2770,Data Science,Mozilla Foundation Communications,1.00
2771,Data Science,Firefox for Android,0.98
2772,Data Science,Tree Management,0.99
2773,Data Science,Community Building,1.00
2774,Data Science,support.mozilla.org,0.88
2775,Data Science,bugzilla.mozilla.org,0.96
2776,Data Science,Developer Documentation,1.00
2777,Data Science,WebExtensions,0.95
2778,Data Science,Localization Infrastructure and Tools,1.00
2779,Data Science,Cloud Services,0.92
2780,Data Science,Firefox for iOS,0.99
2781,Data Science,Taskcluster,0.99
2782,Data Science,GeckoView,1.00
2783,Data Science,Release Engineering,0.99
2784,Data Science,Data Platform and Tools,1.00
2785,Data Science,Developer Services,0.99
2786,Data Science,Focus-iOS,1.00
2787,Data Science,Webtools,0.79
2788,Data Science,External Software Affecting Firefox,1.00
2789,Data Science,Conduit,0.93
2790,Data Science,Shield,0.83
2791,Data Science,Remote Protocol,1.00
2792,Data Science,Testing Graveyard,1.00
2793,Data Science,Camino Graveyard,0.00
2794,Data Science,Core Graveyard,0.67
2795,Data Science,Cloud Services Graveyard,1.00
2796,Data Science,Firefox Graveyard,1.00
2797,Data Science,Add-on SDK Graveyard,1.00
2798,Data Science,Firefox for Android Graveyard,0.00
2799,Data Science,Toolkit Graveyard,0.25
2800,Data Science,Penelope Graveyard,0.00
2801,Data Science,Web Compatibility,1.00
2802,Data Science,Infrastructure & Operations Graveyard,1.00
2803,Data Science,DevTools Graveyard,1.00
2804,Data Science,Testopia,0.00
2805,Data Science,Directory,0.00
2806,Shield,Core,0.54
2807,Shield,MailNews Core,0.06
2808,Shield,SeaMonkey,0.05
2809,Shield,Bugzilla,0.12
2810,Shield,Firefox,0.62
2811,Shield,Other Applications,0.27
2812,Shield,NSS,0.03
2813,Shield,Calendar,0.11
2814,Shield,Thunderbird,0.08
2815,Shield,Marketing,0.97
2816,Shield,Toolkit,0.78
2817,Shield,NSPR,0.11
2818,Shield,mozilla.org,1.00
2819,Shield,Testing,0.99
2820,Shield,Firefox Build System,0.98
2821,Shield,Socorro,0.96
2822,Shield,DevTools,0.98
2823,Shield,developer.mozilla.org,0.99
2824,Shield,Participation Infrastructure,0.99
2825,Shield,www.mozilla.org,1.00
2826,Shield,Infrastructure & Operations,0.99
2827,Shield,Developer Engagement,0.83
2828,Shield,Enterprise Information Security,1.00
2829,Shield,Instantbird,1.00
2830,Shield,Chat Core,0.97
2831,Shield,Mozilla Foundation Communications,1.00
2832,Shield,Firefox for Android,0.98
2833,Shield,Tree Management,0.99
2834,Shield,Community Building,1.00
2835,Shield,support.mozilla.org,0.88
2836,Shield,bugzilla.mozilla.org,0.96
2837,Shield,Developer Documentation,1.00
2838,Shield,WebExtensions,0.95
2839,Shield,Localization Infrastructure and Tools,1.00
2840,Shield,Cloud Services,0.92
2841,Shield,Firefox for iOS,0.99
2842,Shield,Taskcluster,0.99
2843,Shield,GeckoView,1.00
2844,Shield,Release Engineering,0.99
2845,Shield,Data Platform and Tools,1.00
2846,Shield,Developer Services,0.99
2847,Shield,Focus-iOS,1.00
2848,Shield,Webtools,0.79
2849,Shield,External Software Affecting Firefox,1.00
2850,Shield,Conduit,0.93
2851,Shield,Data Science,0.98
2852,Shield,Remote Protocol,1.00
2853,Shield,Testing Graveyard,1.00
2854,Shield,Camino Graveyard,0.00
2855,Shield,Core Graveyard,0.67
2856,Shield,Cloud Services Graveyard,1.00
2857,Shield,Firefox Graveyard,1.00
2858,Shield,Add-on SDK Graveyard,1.00
2859,Shield,Firefox for Android Graveyard,0.00
2860,Shield,Toolkit Graveyard,0.25
2861,Shield,Penelope Graveyard,0.00
2862,Shield,Web Compatibility,1.00
2863,Shield,Infrastructure & Operations Graveyard,1.00
2864,Shield,DevTools Graveyard,1.00
2865,Shield,Testopia,0.00
2866,Shield,Directory,0.00
2867,Remote Protocol,Core,0.54
2868,Remote Protocol,MailNews Core,0.06
2869,Remote Protocol,SeaMonkey,0.05
2870,Remote Protocol,Bugzilla,0.12
2871,Remote Protocol,Firefox,0.62
2872,Remote Protocol,Other Applications,0.27
2873,Remote Protocol,NSS,0.03
2874,Remote Protocol,Calendar,0.11
2875,Remote Protocol,Thunderbird,0.08
2876,Remote Protocol,Marketing,0.97
2877,Remote Protocol,Toolkit,0.78
2878,Remote Protocol,NSPR,0.11
2879,Remote Protocol,mozilla.org,1.00
2880,Remote Protocol,Testing,0.99
2881,Remote Protocol,Firefox Build System,0.98
2882,Remote Protocol,Socorro,0.96
2883,Remote Protocol,DevTools,0.98
2884,Remote Protocol,developer.mozilla.org,0.99
2885,Remote Protocol,Participation Infrastructure,0.99
2886,Remote Protocol,www.mozilla.org,1.00
2887,Remote Protocol,Infrastructure & Operations,0.99
2888,Remote Protocol,Developer Engagement,0.83
2889,Remote Protocol,Enterprise Information Security,1.00
2890,Remote Protocol,Instantbird,1.00
2891,Remote Protocol,Chat Core,0.97
2892,Remote Protocol,Mozilla Foundation Communications,1.00
2893,Remote Protocol,Firefox for Android,0.98
2894,Remote Protocol,Tree Management,0.99
2895,Remote Protocol,Community Building,1.00
2896,Remote Protocol,support.mozilla.org,0.88
2897,Remote Protocol,bugzilla.mozilla.org,0.96
2898,Remote Protocol,Developer Documentation,1.00
2899,Remote Protocol,WebExtensions,0.95
2900,Remote Protocol,Localization Infrastructure and Tools,1.00
2901,Remote Protocol,Cloud Services,0.92
2902,Remote Protocol,Firefox for iOS,0.99
2903,Remote Protocol,Taskcluster,0.99
2904,Remote Protocol,GeckoView,1.00
2905,Remote Protocol,Release Engineering,0.99
2906,Remote Protocol,Data Platform and Tools,1.00
2907,Remote Protocol,Developer Services,0.99
2908,Remote Protocol,Focus-iOS,1.00
2909,Remote Protocol,Webtools,0.79
2910,Remote Protocol,External Software Affecting Firefox,1.00
2911,Remote Protocol,Conduit,0.93
2912,Remote Protocol,Data Science,0.98
2913,Remote Protocol,Shield,0.83
2914,Remote Protocol,Testing Graveyard,1.00
2915,Remote Protocol,Camino Graveyard,0.00
2916,Remote Protocol,Core Graveyard,0.67
2917,Remote Protocol,Cloud Services Graveyard,1.00
2918,Remote Protocol,Firefox Graveyard,1.00
2919,Remote Protocol,Add-on SDK Graveyard,1.00
2920,Remote Protocol,Firefox for Android Graveyard,0.00
2921,Remote Protocol,Toolkit Graveyard,0.25
2922,Remote Protocol,Penelope Graveyard,0.00
2923,Remote Protocol,Web Compatibility,1.00
2924,Remote Protocol,Infrastructure & Operations Graveyard,1.00
2925,Remote Protocol,DevTools Graveyard,1.00
2926,Remote Protocol,Testopia,0.00
2927,Remote Protocol,Directory,0.00
2928,Testing Graveyard,Core,0.54
2929,Testing Graveyard,MailNews Core,0.06
2930,Testing Graveyard,SeaMonkey,0.05
2931,Testing Graveyard,Bugzilla,0.12
2932,Testing Graveyard,Firefox,0.62
2933,Testing Graveyard,Other Applications,0.27
2934,Testing Graveyard,NSS,0.03
2935,Testing Graveyard,Calendar,0.11
2936,Testing Graveyard,Thunderbird,0.08
2937,Testing Graveyard,Marketing,0.97
2938,Testing Graveyard,Toolkit,0.78
2939,Testing Graveyard,NSPR,0.11
2940,Testing Graveyard,mozilla.org,1.00
2941,Testing Graveyard,Testing,0.99
2942,Testing Graveyard,Firefox Build System,0.98
2943,Testing Graveyard,Socorro,0.96
2944,Testing Graveyard,DevTools,0.98
2945,Testing Graveyard,developer.mozilla.org,0.99
2946,Testing Graveyard,Participation Infrastructure,0.99
2947,Testing Graveyard,www.mozilla.org,1.00
2948,Testing Graveyard,Infrastructure & Operations,0.99
2949,Testing Graveyard,Developer Engagement,0.83
2950,Testing Graveyard,Enterprise Information Security,1.00
2951,Testing Graveyard,Instantbird,1.00
2952,Testing Graveyard,Chat Core,0.97
2953,Testing Graveyard,Mozilla Foundation Communications,1.00
2954,Testing Graveyard,Firefox for Android,0.98
2955,Testing Graveyard,Tree Management,0.99
2956,Testing Graveyard,Community Building,1.00
2957,Testing Graveyard,support.mozilla.org,0.88
2958,Testing Graveyard,bugzilla.mozilla.org,0.96
2959,Testing Graveyard,Developer Documentation,1.00
2960,Testing Graveyard,WebExtensions,0.95
2961,Testing Graveyard,Localization Infrastructure and Tools,1.00
2962,Testing Graveyard,Cloud Services,0.92
2963,Testing Graveyard,Firefox for iOS,0.99
2964,Testing Graveyard,Taskcluster,0.99
2965,Testing Graveyard,GeckoView,1.00
2966,Testing Graveyard,Release Engineering,0.99
2967,Testing Graveyard,Data Platform and Tools,1.00
2968,Testing Graveyard,Developer Services,0.99
2969,Testing Graveyard,Focus-iOS,1.00
2970,Testing Graveyard,Webtools,0.79
2971,Testing Graveyard,External Software Affecting Firefox,1.00
2972,Testing Graveyard,Conduit,0.93
2973,Testing Graveyard,Data Science,0.98
2974,Testing Graveyard,Shield,0.83
2975,Testing Graveyard,Remote Protocol,1.00
2976,Testing Graveyard,Camino Graveyard,0.00
2977,Testing Graveyard,Core Graveyard,0.67
2978,Testing Graveyard,Cloud Services Graveyard,1.00
2979,Testing Graveyard,Firefox Graveyard,1.00
2980,Testing Graveyard,Add-on SDK Graveyard,1.00
2981,Testing Graveyard,Firefox for Android Graveyard,0.00
2982,Testing Graveyard,Toolkit Graveyard,0.25
2983,Testing Graveyard,Penelope Graveyard,0.00
2984,Testing Graveyard,Web Compatibility,1.00
2985,Testing Graveyard,Infrastructure & Operations Graveyard,1.00
2986,Testing Graveyard,DevTools Graveyard,1.00
2987,Testing Graveyard,Testopia,0.00
2988,Testing Graveyard,Directory,0.00
2989,Camino Graveyard,Core,0.01
2990,Camino Graveyard,MailNews Core,0.03
2991,Camino Graveyard,SeaMonkey,0.03
2992,Camino Graveyard,Bugzilla,0.02
2993,Camino Graveyard,Firefox,0.02
2994,Camino Graveyard,Other Applications,0.04
2995,Camino Graveyard,NSS,0.00
2996,Camino Graveyard,Calendar,0.06
2997,Camino Graveyard,Thunderbird,0.02
2998,Camino Graveyard,Marketing,0.03
2999,Camino Graveyard,Toolkit,0.02
3000,Camino Graveyard,NSPR,0.00
3001,Camino Graveyard,mozilla.org,0.00
3002,Camino Graveyard,Testing,0.01
3003,Camino Graveyard,Firefox Build System,0.02
3004,Camino Graveyard,Socorro,0.04
3005,Camino Graveyard,DevTools,0.02
3006,Camino Graveyard,developer.mozilla.org,0.01
3007,Camino Graveyard,Participation Infrastructure,0.01
3008,Camino Graveyard,www.mozilla.org,0.00
3009,Camino Graveyard,Infrastructure & Operations,0.01
3010,Camino Graveyard,Developer Engagement,0.17
3011,Camino Graveyard,Enterprise Information Security,0.00
3012,Camino Graveyard,Instantbird,0.00
3013,Camino Graveyard,Chat Core,0.03
3014,Camino Graveyard,Mozilla Foundation Communications,0.00
3015,Camino Graveyard,Firefox for Android,0.02
3016,Camino Graveyard,Tree Management,0.01
3017,Camino Graveyard,Community Building,0.00
3018,Camino Graveyard,support.mozilla.org,0.12
3019,Camino Graveyard,bugzilla.mozilla.org,0.04
3020,Camino Graveyard,Developer Documentation,0.00
3021,Camino Graveyard,WebExtensions,0.05
3022,Camino Graveyard,Localization Infrastructure and Tools,0.00
3023,Camino Graveyard,Cloud Services,0.08
3024,Camino Graveyard,Firefox for iOS,0.01
3025,Camino Graveyard,Taskcluster,0.01
3026,Camino Graveyard,GeckoView,0.00
3027,Camino Graveyard,Release Engineering,0.01
3028,Camino Graveyard,Data Platform and Tools,0.00
3029,Camino Graveyard,Developer Services,0.01
3030,Camino Graveyard,Focus-iOS,0.00
3031,Camino Graveyard,Webtools,0.09
3032,Camino Graveyard,External Software Affecting Firefox,0.00
3033,Camino Graveyard,Conduit,0.07
3034,Camino Graveyard,Data Science,0.02
3035,Camino Graveyard,Shield,0.17
3036,Camino Graveyard,Remote Protocol,0.00
3037,Camino Graveyard,Testing Graveyard,0.00
3038,Camino Graveyard,Core Graveyard,0.33
3039,Camino Graveyard,Cloud Services Graveyard,0.00
3040,Camino Graveyard,Firefox Graveyard,0.00
3041,Camino Graveyard,Add-on SDK Graveyard,0.00
3042,Camino Graveyard,Firefox for Android Graveyard,1.00
3043,Camino Graveyard,Toolkit Graveyard,0.75
3044,Camino Graveyard,Penelope Graveyard,1.00
3045,Camino Graveyard,Web Compatibility,0.00
3046,Camino Graveyard,Infrastructure & Operations Graveyard,0.00
3047,Camino Graveyard,DevTools Graveyard,0.00
3048,Camino Graveyard,Testopia,0.00
3049,Camino Graveyard,Directory,0.00
3050,Core Graveyard,Core,0.54
3051,Core Graveyard,MailNews Core,0.06
3052,Core Graveyard,SeaMonkey,0.05
3053,Core Graveyard,Bugzilla,0.12
3054,Core Graveyard,Firefox,0.62
3055,Core Graveyard,Other Applications,0.27
3056,Core Graveyard,NSS,0.03
3057,Core Graveyard,Calendar,0.11
3058,Core Graveyard,Thunderbird,0.08
3059,Core Graveyard,Marketing,0.97
3060,Core Graveyard,Toolkit,0.78
3061,Core Graveyard,NSPR,0.11
3062,Core Graveyard,mozilla.org,1.00
3063,Core Graveyard,Testing,0.99
3064,Core Graveyard,Firefox Build System,0.97
3065,Core Graveyard,Socorro,0.96
3066,Core Graveyard,DevTools,0.98
3067,Core Graveyard,developer.mozilla.org,0.99
3068,Core Graveyard,Participation Infrastructure,0.99
3069,Core Graveyard,www.mozilla.org,1.00
3070,Core Graveyard,Infrastructure & Operations,0.99
3071,Core Graveyard,Developer Engagement,0.83
3072,Core Graveyard,Enterprise Information Security,1.00
3073,Core Graveyard,Instantbird,1.00
3074,Core Graveyard,Chat Core,0.97
3075,Core Graveyard,Mozilla Foundation Communications,1.00
3076,Core Graveyard,Firefox for Android,0.98
3077,Core Graveyard,Tree Management,0.99
3078,Core Graveyard,Community Building,1.00
3079,Core Graveyard,support.mozilla.org,0.88
3080,Core Graveyard,bugzilla.mozilla.org,0.96
3081,Core Graveyard,Developer Documentation,1.00
3082,Core Graveyard,WebExtensions,0.95
3083,Core Graveyard,Localization Infrastructure and Tools,1.00
3084,Core Graveyard,Cloud Services,0.92
3085,Core Graveyard,Firefox for iOS,0.99
3086,Core Graveyard,Taskcluster,0.99
3087,Core Graveyard,GeckoView,1.00
3088,Core Graveyard,Release Engineering,0.99
3089,Core Graveyard,Data Platform and Tools,1.00
3090,Core Graveyard,Developer Services,0.99
3091,Core Graveyard,Focus-iOS,1.00
3092,Core Graveyard,Webtools,0.79
3093,Core Graveyard,External Software Affecting Firefox,1.00
3094,Core Graveyard,Conduit,0.93
3095,Core Graveyard,Data Science,0.98
3096,Core Graveyard,Shield,0.83
3097,Core Graveyard,Remote Protocol,1.00
3098,Core Graveyard,Testing Graveyard,1.00
3099,Core Graveyard,Camino Graveyard,0.00
3100,Core Graveyard,Cloud Services Graveyard,1.00
3101,Core Graveyard,Firefox Graveyard,1.00
3102,Core Graveyard,Add-on SDK Graveyard,1.00
3103,Core Graveyard,Firefox for Android Graveyard,0.00
3104,Core Graveyard,Toolkit Graveyard,0.25
3105,Core Graveyard,Penelope Graveyard,0.00
3106,Core Graveyard,Web Compatibility,1.00
3107,Core Graveyard,Infrastructure & Operations Graveyard,1.00
3108,Core Graveyard,DevTools Graveyard,1.00
3109,Core Graveyard,Testopia,0.00
3110,Core Graveyard,Directory,0.00
3111,Cloud Services Graveyard,Core,0.54
3112,Cloud Services Graveyard,MailNews Core,0.06
3113,Cloud Services Graveyard,SeaMonkey,0.05
3114,Cloud Services Graveyard,Bugzilla,0.12
3115,Cloud Services Graveyard,Firefox,0.62
3116,Cloud Services Graveyard,Other Applications,0.27
3117,Cloud Services Graveyard,NSS,0.03
3118,Cloud Services Graveyard,Calendar,0.11
3119,Cloud Services Graveyard,Thunderbird,0.08
3120,Cloud Services Graveyard,Marketing,0.97
3121,Cloud Services Graveyard,Toolkit,0.78
3122,Cloud Services Graveyard,NSPR,0.11
3123,Cloud Services Graveyard,mozilla.org,1.00
3124,Cloud Services Graveyard,Testing,0.99
3125,Cloud Services Graveyard,Firefox Build System,0.98
3126,Cloud Services Graveyard,Socorro,0.96
3127,Cloud Services Graveyard,DevTools,0.98
3128,Cloud Services Graveyard,developer.mozilla.org,0.99
3129,Cloud Services Graveyard,Participation Infrastructure,0.99
3130,Cloud Services Graveyard,www.mozilla.org,1.00
3131,Cloud Services Graveyard,Infrastructure & Operations,0.99
3132,Cloud Services Graveyard,Developer Engagement,0.83
3133,Cloud Services Graveyard,Enterprise Information Security,1.00
3134,Cloud Services Graveyard,Instantbird,1.00
3135,Cloud Services Graveyard,Chat Core,0.97
3136,Cloud Services Graveyard,Mozilla Foundation Communications,1.00
3137,Cloud Services Graveyard,Firefox for Android,0.98
3138,Cloud Services Graveyard,Tree Management,0.99
3139,Cloud Services Graveyard,Community Building,1.00
3140,Cloud Services Graveyard,support.mozilla.org,0.88
3141,Cloud Services Graveyard,bugzilla.mozilla.org,0.96
3142,Cloud Services Graveyard,Developer Documentation,1.00
3143,Cloud Services Graveyard,WebExtensions,0.95
3144,Cloud Services Graveyard,Localization Infrastructure and Tools,1.00
3145,Cloud Services Graveyard,Cloud Services,0.92
3146,Cloud Services Graveyard,Firefox for iOS,0.99
3147,Cloud Services Graveyard,Taskcluster,0.99
3148,Cloud Services Graveyard,GeckoView,1.00
3149,Cloud Services Graveyard,Release Engineering,0.99
3150,Cloud Services Graveyard,Data Platform and Tools,1.00
3151,Cloud Services Graveyard,Developer Services,0.99
3152,Cloud Services Graveyard,Focus-iOS,1.00
3153,Cloud Services Graveyard,Webtools,0.79
3154,Cloud Services Graveyard,External Software Affecting Firefox,1.00
3155,Cloud Services Graveyard,Conduit,0.93
3156,Cloud Services Graveyard,Data Science,0.98
3157,Cloud Services Graveyard,Shield,0.83
3158,Cloud Services Graveyard,Remote Protocol,1.00
3159,Cloud Services Graveyard,Testing Graveyard,1.00
3160,Cloud Services Graveyard,Camino Graveyard,0.00
3161,Cloud Services Graveyard,Core Graveyard,0.67
3162,Cloud Services Graveyard,Firefox Graveyard,1.00
3163,Cloud Services Graveyard,Add-on SDK Graveyard,1.00
3164,Cloud Services Graveyard,Firefox for Android Graveyard,0.00
3165,Cloud Services Graveyard,Toolkit Graveyard,0.25
3166,Cloud Services Graveyard,Penelope Graveyard,0.00
3167,Cloud Services Graveyard,Web Compatibility,1.00
3168,Cloud Services Graveyard,Infrastructure & Operations Graveyard,1.00
3169,Cloud Services Graveyard,DevTools Graveyard,1.00
3170,Cloud Services Graveyard,Testopia,0.00
3171,Cloud Services Graveyard,Directory,0.00
3172,Firefox Graveyard,Core,0.54
3173,Firefox Graveyard,MailNews Core,0.06
3174,Firefox Graveyard,SeaMonkey,0.05
3175,Firefox Graveyard,Bugzilla,0.12
